This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"235492","MEMPHIS",-92.1667,40.4608,235,"COOP","20114"
"235704","MONETT 4 SW",-93.9619,36.8619,421,"COOP","20125"
"235708","MONROE CITY",-91.7333,39.6500,219,"COOP","20126"
"235834","MOUNTAIN GRO",-92.2636,37.1528,442,"COOP","20137"
"235976","NEOSHO",-94.3600,36.8639,308,"COOP","20144"
"235987","NEVADA WATER",-94.3733,37.8394,250,"COOP","20145"
"236012","NEW FRANKLIN",-92.7558,39.0172,195,"COOP","20151"
"236402","OSCEOLA",-93.7000,38.0500,233,"COOP","20169"
"236452","OZARK",-93.2339,37.0194,346,"COOP","20173"
"236460","OZARK BEACH",-93.1261,36.6597,213,"COOP","20174"
"236745","PLEASANT HIL",-94.2647,38.8100,305,"COOP","20196"
"236777","POMME DE TER",-93.3169,37.9050,274,"COOP","20203"
"236826","POTOSI 5 SW",-90.8600,37.8908,314,"COOP","20208"
"236866","PRINCETON",-93.5839,40.3986,299,"COOP","20211"
"237116","RICHMOND 3 S",-93.9700,39.2422,213,"COOP","20223"
"237263","ROLLA UNI OF",-91.7758,37.9572,356,"COOP","20230"
"237300","ROSEBUD",-91.3756,38.4506,213,"COOP","20235"
"237309","ROUND SPRING",-91.4278,37.2597,249,"COOP","20237"
"237398","ST CHARLES 7",-90.5231,38.6856,137,"COOP","20240"
"237506","SALEM",-91.5364,37.6331,366,"COOP","20262"
"237514","SALISBURY",-92.8106,39.4247,223,"COOP","20263"
"237632","SEDALIA WATE",-93.2228,38.6753,238,"COOP","20266"
"237720","SHELBINA",-92.0456,39.6989,226,"COOP","20271"
"238051","STEFFENVILLE",-91.8872,39.9714,210,"COOP","20289"
"238082","STOCKTON DAM",-93.7725,37.6968,281,"COOP","20291"
"238184","SUMMERSVILLE",-91.6533,37.1778,360,"COOP","20296"
"238444","TRENTON",-93.6086,40.0825,255,"COOP","20306"
"238466","TRUMAN DAM &",-93.3989,38.2581,193,"COOP","20308"
"238577","VANDALIA",-91.4833,39.3167,233,"COOP","20322"
"238746","WASHINGTON",-90.9719,38.5425,149,"COOP","20345"
"238754","WASOLA",-92.5711,36.7922,393,"COOP","20346"
"238770","WAVERLY 3 W",-93.5211,39.2106,268,"COOP","20348"
"238777","WAYNESVILLE",-92.2319,37.8133,271,"COOP","20350"
"238805","WELDON SPRIN",-90.6828,38.6989,178,"COOP","20353"
"238880","WEST PLAINS",-91.8347,36.7425,308,"COOP","20356"
"239034","WINDSOR #2",-93.5314,38.5331,267,"COOP","20364"
"239056","WINONA FORES",-91.3333,37.0000,303,"COOP","20365"
"240056","ADEL",-111.6000,47.0167,1586,"COOP","20371"
"240075","ALBERTON",-114.4781,47.0036,933,"COOP","20372"
"240111","ALDER 19S",-112.0856,45.0961,1752,"COOP","20376"
"240199","ANACONDA",-112.9569,46.1314,1609,"COOP","20381"
"240364","AUGUSTA",-112.3964,47.4931,1241,"COOP","20389"
"240743","BIDDLE 8 SW",-105.4856,45.0403,1096,"COOP","20413"
"240755","BIGFORK 13 S",-114.0331,47.8750,887,"COOP","20417"
"240770","BIG SANDY",-110.0608,48.1350,844,"COOP","20422"
"240780","BIG TIMBER",-109.9503,45.8328,1280,"COOP","20424"
"240801","BILLINGS WFO",-108.5706,45.7508,971,"COOP","20428"
"240802","BILLINGS WAT",-108.4811,45.7717,944,"COOP","20429"
"241008","BOULDER",-112.1136,46.2314,1495,"COOP","20444"
"241044","BOZEMAN MONT",-111.0453,45.6622,1497,"COOP","20450"
"241047","BOZEMAN 6 W",-111.1550,45.6750,1455,"COOP","20452"
"241081","BRADY 27 ENE",-111.2597,48.0750,1032,"COOP","20455"
"241084","BRANDENBERG",-106.2314,45.8161,844,"COOP","20456"
"241088","BREDETTE",-105.2706,48.5475,804,"COOP","20457"
"241102","BRIDGER 2 N",-108.9092,45.3261,1092,"COOP","20458"
"241127","BROADUS",-105.4072,45.4442,924,"COOP","20459"
"241169","BROCKWAY 3 W",-105.8300,47.2875,802,"COOP","20463"
"241297","BUSBY",-106.9597,45.5397,1045,"COOP","20470"
"241342","BYNUM 4 SSE",-112.3000,47.9333,1226,"COOP","20476"
"241518","CARLYLE 12 N",-104.2911,46.7536,928,"COOP","20485"
"241525","CARTER 14 W",-111.2192,47.7919,1052,"COOP","20486"
"241692","CHESTER",-110.9661,48.5075,955,"COOP","20494"
"241722","CHINOOK",-109.2256,48.5883,738,"COOP","20497"
"241730","CHINOOK 35 S",-109.0044,48.1731,1024,"COOP","20499"
"241737","CHOTEAU",-112.1919,47.8206,1172,"COOP","20500"
"241738","CHOTEAU 8NE",-112.0222,47.8642,1140,"COOP","20501"
"241758","CIRCLE",-105.5950,47.4122,754,"COOP","20502"
"241840","CLYDE PARK",-110.5989,45.8900,1490,"COOP","20510"
"241875","COHAGEN",-106.6167,47.0567,831,"COOP","20512"
"241905","COLSTRIP",-106.6336,45.8944,981,"COOP","20516"
"241938","COLUMBUS",-109.2675,45.6444,1098,"COOP","20520"
"241974","CONRAD",-111.9614,48.1794,1082,"COOP","20525"
"241984","CONTENT 3 SS",-107.5486,47.9764,753,"COOP","20528"
"242104","CRESTON",-114.1342,48.1889,896,"COOP","20538"
"242122","CULBERTSON",-104.5092,48.1503,592,"COOP","20540"
"242275","DEER LODGE 3",-112.7975,46.3911,1478,"COOP","20558"
"242409","DILLON WMCE",-112.6447,45.2128,1593,"COOP","20570"
"242550","DUNKIRK 19 N",-111.4747,48.7167,1013,"COOP","20588"
"242629","EAST GLACIER",-113.2239,48.4469,1465,"COOP","20599"
"242689","EKALAKA",-104.5461,45.8903,1044,"COOP","20604"
"242793","ENNIS",-111.7242,45.3475,1510,"COOP","20612"
"242827","EUREKA RANGE",-115.0644,48.8978,772,"COOP","20618"
"242857","FAIRFIELD",-111.9856,47.6153,1214,"COOP","20620"
"243013","FLATWILLOW 4",-108.3133,46.8511,955,"COOP","20629"
"243098","FORSYTH",-106.6744,46.2719,767,"COOP","20632"
"243110","FORT ASSINNI",-109.7972,48.4983,796,"COOP","20634"
"243113","FORT BENTON",-110.6747,47.8106,803,"COOP","20635"
"243176","FORT PECK PO",-106.4117,48.0119,631,"COOP","20646"
"243486","GIBSON 2 NE",-109.4939,46.0400,1361,"COOP","20673"
"243489","GIBSON DAM",-112.7536,47.6017,1399,"COOP","20675"
"243530","GILDFORD",-110.3022,48.5653,860,"COOP","20676"
"243557","GLASGOW # 2",-106.6383,48.1928,637,"COOP","20682"
"243581","GLENDIVE",-104.7183,47.1064,633,"COOP","20685"
"243727","GRASS RANGE",-108.8031,47.0258,1064,"COOP","20696"
"243753","GREAT FALLS",-111.3847,47.4597,1129,"COOP","20702"
"243885","HAMILTON",-114.1611,46.2383,1110,"COOP","20708"
"243915","HARDIN",-107.6081,45.7322,885,"COOP","20712"
"243934","HARLEM 20 S",-108.6775,48.2383,821,"COOP","20716"
"243939","HARLOWTON",-109.8306,46.4331,1269,"COOP","20717"
"243947","HARLOWTON 11",-109.9475,46.5775,1403,"COOP","20719"
"244038","HEBGEN DAM",-111.3392,44.8667,1978,"COOP","20733"
"244084","HERON 2 NW",-116.0014,48.0800,683,"COOP","20739"
"244133","HIGHWOOD 7 N",-110.6681,47.6422,1036,"COOP","20742"
"244180","HINSDALE 4 S",-107.1528,48.3475,855,"COOP","20747"
"244241","HOLTER DAM",-112.0122,46.9914,1063,"COOP","20754"
"244328","HUNGRY HORSE",-114.0217,48.3425,963,"COOP","20760"
"244345","HUNTLEY EXPE",-108.2444,45.9228,925,"COOP","20763"
"244358","HYSHAM",-107.2278,46.2942,798,"COOP","20765"
"244364","HYSHAM 25 SS",-107.1375,45.9353,945,"COOP","20766"
"244386","INGOMAR 14 N",-107.2078,46.7392,852,"COOP","20770"
"244512","JOPLIN",-110.7719,48.5600,1013,"COOP","20778"
"244558","KALISPELL GL",-114.2636,48.3042,901,"COOP","20786"
"244820","LAKEVIEW",-111.8125,44.5994,2045,"COOP","20801"
"244896","LAURIN 2NE",-112.0967,45.3681,1584,"COOP","20806"
"244976","LEWISTOWN",-109.4017,47.0731,1192,"COOP","20809"
"244978","LEWISTOWN 11",-109.4114,46.9056,1513,"COOP","20810"
"245011","LIBBY DAM (B",-115.3181,48.4100,643,"COOP","20816"
"245030","LIMA",-112.5911,44.6392,1912,"COOP","20819"
"245043","LINDBERGH LA",-113.7125,47.4083,1317,"COOP","20823"
"245080","LIVINGSTON 1",-110.5689,45.4836,1484,"COOP","20829"
"245123","LOGAN LANDFI",-111.4164,45.8814,1293,"COOP","20836"
"245153","LOMA 1 WNW",-110.5308,47.9442,786,"COOP","20840"
"245334","MALTA",-107.8714,48.3589,689,"COOP","20855"
"245340","MALTA 35 S",-107.9556,47.8417,794,"COOP","20860"
"245596","MELSTONE",-107.8689,46.6008,890,"COOP","20877"
"245603","MELVILLE 4 W",-110.0500,46.1047,1635,"COOP","20879"
"245668","MILDRED 5 N",-104.9619,46.7614,757,"COOP","20883"
"245740","MISSOULA 6 N",-114.0911,46.9244,974,"COOP","20896"
"245754","MIZPAH 4 NNW",-105.2919,46.2858,756,"COOP","20899"
"245870","MOORHEAD 9 N",-105.7517,45.1758,981,"COOP","20908"
"245961","MYSTIC LAKE",-109.7311,45.2436,1995,"COOP","20919"
"246157","NORRIS MADIS",-111.6325,45.4856,1446,"COOP","20928"
"246236","OPHEIM 10 N",-106.3800,48.9997,877,"COOP","20936"
"246472","PHILIPSBURG",-113.3000,46.3158,1606,"COOP","20952"
"246601","PLEVNA",-104.5164,46.4178,847,"COOP","20964"
"246615","POLEBRIDGE",-114.2842,48.7647,1073,"COOP","20968"
"246640","POLSON KERR",-114.2419,47.6775,832,"COOP","20973"
"246647","POMPEYS PILL",-108.0261,46.2167,1056,"COOP","20974"
"246672","PORT OF MORG",-107.8322,48.9997,863,"COOP","20977"
"246685","POTOMAC",-113.5744,46.8814,1103,"COOP","20978"
"246691","POWDERVILLE",-105.0350,45.8525,853,"COOP","20979"
"246918","RED LODGE 2",-109.2375,45.2131,1676,"COOP","20990"
"247034","RIDGEWAY 1 S",-104.4478,45.5022,1011,"COOP","21006"
"247220","ROUNDUP 15 S",-108.7403,46.3256,1032,"COOP","21023"
"247248","RUDYARD 21 N",-110.5961,48.8542,914,"COOP","21027"
"247261","RYEGATE",-109.2561,46.2986,1113,"COOP","21031"
"247263","RYEGATE 18 N",-109.3442,46.5333,1353,"COOP","21033"
"247286","SAINT IGNATI",-114.0983,47.3150,884,"COOP","21040"
"247316","ST. REGIS-CL",-115.0864,47.3019,792,"COOP","21047"
"247425","SCOBEY 4 NW",-105.4761,48.8308,724,"COOP","21060"
"247448","SEELEY LAKE",-113.5203,47.2142,1250,"COOP","21062"
"247500","SHELBY",-111.8553,48.5042,1013,"COOP","21065"
"247620","SIMPSON 6 N",-110.2147,48.9992,858,"COOP","21078"
"247740","SONNETTE 2 W",-105.8683,45.4183,1189,"COOP","21085"
"247800","SPRINGDALE",-110.2256,45.7375,1287,"COOP","21091"
"247864","STANFORD",-110.2239,47.1547,1303,"COOP","21093"
"247894","STEVENSVILLE",-114.0911,46.5136,1036,"COOP","21095"
"247978","SUMMIT",-113.3542,48.3164,1595,"COOP","21101"
"248087","SWAN LAKE",-113.8394,47.9203,975,"COOP","21109"
"248165","TERRY",-105.3022,46.7939,685,"COOP","21117"
"248211","THOMPSON FAL",-115.3594,47.5933,725,"COOP","21122"
"248233","TIBER DAM",-111.0878,48.3100,913,"COOP","21124"
"248415","TURNER 11 N",-108.3894,48.9992,909,"COOP","21141"
"248430","TWIN BRIDGES",-112.3261,45.5472,1410,"COOP","21143"
"248498","VALENTINE",-108.4983,47.3389,885,"COOP","21153"
"248597","VIRGINIA CIT",-111.9481,45.2925,1760,"COOP","21162"
"248777","WESTBY",-104.0500,48.8708,607,"COOP","21172"
"248809","WEST GLACIER",-113.9847,48.5003,961,"COOP","21175"
"248858","WEST YELLOWS",-111.0975,44.6617,2042,"COOP","21178"
"249103","WOLF POINT",-105.6483,48.1000,637,"COOP","21216"
"249187","YAAK 9 NNE",-115.6314,48.9500,937,"COOP","21225"
"249900","ZORTMAN",-108.5272,47.9178,1231,"COOP","21230"
"250030","AGATE 3 E",-103.7347,42.4244,1329,"COOP","21233"
"250050","AINSWORTH",-99.8556,42.5522,765,"COOP","21236"
"250070","ALBION",-98.0033,41.6842,546,"COOP","21237"
"250245","ANSELMO 2 SE",-99.8258,41.5975,794,"COOP","21250"
"250355","ARNOLD",-100.1931,41.4242,838,"COOP","21254"
"250365","ARTHUR",-101.6914,41.5697,1148,"COOP","21255"
"250420","ATKINSON",-98.9783,42.5342,643,"COOP","21263"
"250435","AUBURN 5 ESE",-95.7469,40.3706,283,"COOP","21265"
"250640","BEAVER CITY",-99.8278,40.1306,658,"COOP","21281"
"251149","BRIDGEPORT 1",-103.3678,41.5639,1265,"COOP","21311"
"251200","BROKEN BOW 2",-99.6750,41.4083,762,"COOP","21314"
"251345","BURWELL",-99.1433,41.7769,663,"COOP","21321"
"251361","BUSHNELL 15",-103.8769,41.0103,1576,"COOP","21326"
"251408","CALLAWAY 8WS",-100.0750,41.2519,896,"COOP","21331"
"251415","CAMBRIDGE",-100.1433,40.2847,682,"COOP","21332"
"251450","CANADAY STEA",-99.7008,40.6944,720,"COOP","21336"
"251560","CENTRAL CITY",-98.0064,41.1156,517,"COOP","21337"
"251575","CHADRON 1 SS",-103.0072,42.8161,1070,"COOP","21339"
"251602","CHAPPELL",-102.4717,41.0964,1134,"COOP","21342"
"251684","CLAY CENTER",-98.0536,40.5208,533,"COOP","21346"
"251825","COLUMBUS 3 N",-97.3275,41.4639,442,"COOP","21351"
"252000","CRESCENT LAK",-102.4372,41.7608,1164,"COOP","21362"
"252020","CRETE",-96.9467,40.6194,437,"COOP","21364"
"252037","CROFTON",-97.4969,42.7364,427,"COOP","21368"
"252065","CULBERTSON",-100.8300,40.2331,797,"COOP","21370"
"252560","EDISON",-99.7786,40.2783,646,"COOP","21396"
"252595","ELGIN",-98.0747,41.9872,590,"COOP","21397"
"252645","ELLSWORTH",-102.2825,42.0631,1219,"COOP","21401"
"252680","ELSMERE 9 EN",-100.0106,42.1717,809,"COOP","21406"
"252790","EUSTIS 2 NW",-100.0536,40.6864,820,"COOP","21415"
"252820","FAIRBURY",-97.1714,40.1356,415,"COOP","21421"
"252980","FORT CALHOUN",-96.0919,41.4467,399,"COOP","21427"
"253050","FREMONT",-96.4669,41.4300,360,"COOP","21434"
"253065","FRIEND",-97.2778,40.6522,472,"COOP","21435"
"253185","GENOA 2 W",-97.7644,41.4514,485,"COOP","21440"
"253355","GORDON 6 N",-102.2036,42.8947,1128,"COOP","21449"
"253365","GOTHENBURG",-100.1511,40.9400,788,"COOP","21451"
"253425","GREELEY",-98.5336,41.5461,616,"COOP","21458"
"253467","GRETNA 4NE",-96.1922,41.1586,378,"COOP","21461"
"253595","HARLAN COUNT",-99.2133,40.0892,610,"COOP","21476"
"253605","HARRISBURG 1",-103.9542,41.6331,1402,"COOP","21477"
"253618","HARRISON 9 N",-103.7867,42.8003,1228,"COOP","21480"
"253652","HASKELL AGRI",-96.9575,42.3806,445,"COOP","21485"
"253660","HASTINGS 4 N",-98.3833,40.6475,591,"COOP","21486"
"253735","HEBRON",-97.5903,40.1750,451,"COOP","21490"
"253810","HERSHEY 5 SS",-100.9775,41.1056,900,"COOP","21500"
"253910","HOLDREGE",-99.3625,40.4350,707,"COOP","21507"
"254110","IMPERIAL",-101.6486,40.5183,999,"COOP","21522"
"254335","KEARNEY 4 NE",-99.0131,40.7264,649,"COOP","21530"
"254432","KILGORE 1 NE",-100.9450,42.9503,927,"COOP","21533"
"254455","KINGSLEY DAM",-101.6706,41.2097,1011,"COOP","21535"
"254903","LODGEPOLE 8",-102.6583,41.2661,1202,"COOP","21563"
"254985","LOUP CITY",-98.9714,41.2806,627,"COOP","21567"
"255040","LYNCH",-98.4583,42.8294,424,"COOP","21570"
"255310","MC COOK",-100.6253,40.2106,800,"COOP","21586"
"255362","MEAD 6 S",-96.4808,41.1431,352,"COOP","21593"
"255565","MINDEN",-98.9511,40.5150,658,"COOP","21603"
"255810","NEBRASKA CIT",-95.8867,40.6986,322,"COOP","21616"
"255997","NORFOLK 4 W",-97.4856,42.0289,471,"COOP","21638"
"256040","NORTH LOUP",-98.7747,41.4933,597,"COOP","21643"
"256075","NORTH PLATTE",-100.7494,41.0569,922,"COOP","21650"
"256135","OAKDALE",-97.9675,42.0678,521,"COOP","21653"
"256200","OGALLALA",-101.7206,41.1275,985,"COOP","21659"
"256290","O NEILL",-98.6564,42.4594,607,"COOP","21668"
"256335","ORD",-98.9333,41.6000,631,"COOP","21671"
"256375","OSCEOLA",-97.5514,41.1842,506,"COOP","21675"
"256385","OSHKOSH",-102.3478,41.4161,1030,"COOP","21677"
"256454","OXFORD 7 NW",-99.6531,40.3217,693,"COOP","21686"
"256765","PLAINSVIEW R",-103.5189,42.2614,1426,"COOP","21709"
"256970","PURDUM",-100.2472,42.0650,820,"COOP","21724"
"257040","RAVENNA",-98.9142,41.0333,625,"COOP","21730"
"257070","RED CLOUD",-98.5197,40.0978,524,"COOP","21734"
"257667","SCOTTSBLUFF",-103.6397,41.8644,1185,"COOP","21768"
"257715","SEWARD",-97.0833,40.9000,439,"COOP","21773"
"258090","SPRINGVIEW",-99.7467,42.8222,761,"COOP","21794"
"258117","STANTON 7 NE",-97.1747,42.0414,482,"COOP","21798"
"258133","STAPLETON 5",-100.5986,41.4581,911,"COOP","21801"
"258320","SUPERIOR",-98.0656,40.0183,482,"COOP","21809"
"258328","SURPRISE",-97.3089,41.1056,471,"COOP","21811"
"258395","SYRACUSE",-96.1886,40.6825,335,"COOP","21816"
"258410","TABLE ROCK 4",-96.0861,40.2353,338,"COOP","21819"
"258465","TECUMSEH 1 S",-96.1939,40.3544,338,"COOP","21823"
"258628","TRENTON DAM",-101.0614,40.1736,856,"COOP","21828"
"258751","VALENTINE NO",-100.5517,42.8753,789,"COOP","21840"
"258755","VALENTINE NW",-100.6931,42.5711,893,"COOP","21841"
"258795","VALLEY 1 WNW",-96.3672,41.3197,349,"COOP","21844"
"258806","VERDEL 6SSE",-98.2158,42.7189,411,"COOP","21847"
"258915","WAKEFIELD",-96.8617,42.2667,424,"COOP","21853"
"258920","WALLACE 2 W",-101.2094,40.8433,975,"COOP","21854"
"259200","WEST POINT",-96.7142,41.8450,399,"COOP","21868"
"259513","YORK 3N",-97.5997,40.9153,492,"COOP","21885"
"260438","ARTHUR 4 NW",-115.1858,40.7811,1920,"COOP","21897"
"260507","AUSTIN #2",-117.0675,39.4931,2067,"COOP","21901"
"260800","BEOWAWE U OF",-116.5875,39.9003,1750,"COOP","21911"
"261327","BUNKERVILLE",-114.1242,36.7733,472,"COOP","21929"
"261590","CATHEDRAL GO",-114.4069,37.8044,1472,"COOP","21943"
"262243","DESERT NATL",-115.3597,36.4378,890,"COOP","21973"
"262570","ELKO",-115.7425,40.8600,1596,"COOP","21999"
"262708","EUREKA",-115.9619,39.5178,1993,"COOP","22005"
"262780","FALLON EXPER",-118.7811,39.4572,1209,"COOP","22008"
"263114","GIBBS RANCH",-115.2153,41.5736,1829,"COOP","22022"
"263340","GREAT BASIN",-114.2267,39.0092,2082,"COOP","22032"
"263512","HAWTHORNE",-118.6300,38.5175,1320,"COOP","22039"
"263671","HIKO",-115.2236,37.5581,1218,"COOP","22043"
"263957","IMLAY",-118.1631,40.6564,1298,"COOP","22050"
"264016","JACKPOT",-114.6744,41.9867,1612,"COOP","22054"
"264236","KINGS RIVER",-118.2253,41.7456,1292,"COOP","22071"
"264341","LAGES",-114.6153,40.0633,1817,"COOP","22077"
"264391","LAMOILLE 2 N",-115.4861,40.7447,1753,"COOP","22083"
"264439","LAS VEGAS NW",-115.1853,36.0472,661,"COOP","22090"
"264480","LAUGHLIN",-114.5806,35.1692,184,"COOP","22093"
"264527","LEONARD CREE",-118.7192,41.5172,1287,"COOP","22101"
"264935","MCDERMITT",-117.7200,41.9961,1380,"COOP","22129"
"264950","MCGILL",-114.7764,39.4014,1911,"COOP","22131"
"265168","MINA",-118.1058,38.3867,1387,"COOP","22143"
"265191","MINDEN",-119.7758,38.9547,1435,"COOP","22144"
"265371","MOORMAN RANC",-115.3192,39.3344,1993,"COOP","22150"
"265400","MOUNT CHARLE",-115.6453,36.2597,2316,"COOP","22153"
"265818","OROVADA 3 W",-117.8389,41.5681,1280,"COOP","22171"
"265846","OVERTON",-114.4581,36.5508,381,"COOP","22176"
"265890","PAHRUMP",-116.0033,36.2786,815,"COOP","22179"
"266242","PINE VALLEY",-116.1200,40.4294,1584,"COOP","22196"
"266514","RACHEL",-115.7461,37.6467,1469,"COOP","22203"
"266746","REESE RIVER",-117.4128,39.0625,1996,"COOP","22210"
"266791","RENO NWSFO",-119.7956,39.5683,1516,"COOP","22218"
"267192","RYE PATCH DA",-118.3047,40.4661,1260,"COOP","22230"
"267369","SEARCHLIGHT",-114.9217,35.4661,1079,"COOP","22241"
"267463","SILVERPEAK",-117.5653,37.7619,1298,"COOP","22247"
"267620","SMOKEY VALLE",-117.1742,38.7839,1715,"COOP","22252"
"267690","SOUTH FORK S",-115.7447,40.6758,1606,"COOP","22257"
"267908","SUNNYSIDE",-115.0228,38.4236,1615,"COOP","22273"
"267953","SUTCLIFFE",-119.5983,39.9503,1189,"COOP","22275"
"268160","TONOPAH",-117.2333,38.0667,1836,"COOP","22282"
"268186","TOPAZ LAKE 3",-119.5100,38.7319,1556,"COOP","22285"
"268588","VALLEY OF FI",-114.5131,36.4297,610,"COOP","22297"
"268822","WABUSKA 6 SE",-119.1189,39.0747,1330,"COOP","22305"
"268988","WELLS",-114.9736,41.1006,1737,"COOP","22310"
"269072","WILDHORSE RE",-115.8008,41.6358,1898,"COOP","22314"
"269168","WINNEMUCCA #",-117.7467,40.9392,1311,"COOP","22323"
"269229","YERINGTON",-119.1575,38.9992,1335,"COOP","22325"
"270690","BERLIN",-71.1833,44.4500,283,"COOP","22349"
"270913","BRADFORD 2",-72.0028,43.2581,252,"COOP","22357"
"271647","COLEBROOK",-71.4833,44.9000,317,"COOP","22370"
"272174","DURHAM",-70.9500,43.1500,24,"COOP","22382"
"272302","EAST MILFORD",-71.6264,42.8269,70,"COOP","22385"
"272800","EPPING",-71.0833,43.0333,49,"COOP","22388"
"272999","FIRST CONN L",-71.2833,45.0833,506,"COOP","22392"
"273182","FRANKLIN FAL",-71.6500,43.4667,131,"COOP","22399"
"273626","GREENLAND",-70.8333,43.0167,26,"COOP","22411"
"273658","GREENVILLE 1",-71.8000,42.7833,274,"COOP","22413"
"273850","HANOVER",-72.2833,43.7000,184,"COOP","22418"
"274218","HOPKINTON LA",-71.7500,43.1833,134,"COOP","22424"
"274234","HUDSON 1 SSE",-71.4148,42.7829,57,"COOP","22425"
"274329","JEFFERSON",-71.5000,44.4167,376,"COOP","22430"
"274399","KEENE",-72.3167,42.9500,155,"COOP","22432"
"274480","LAKEPORT 2",-71.4667,43.5500,152,"COOP","22434"
"275211","MASSABESIC L",-71.4000,42.9833,76,"COOP","22448"
"275712","NASHUA 2 NNW",-71.4833,42.7833,40,"COOP","22461"
"275868","NEWPORT",-72.1833,43.3833,241,"COOP","22468"
"275995","NORTH CONWAY",-71.1272,44.0544,162,"COOP","22471"
"276550","OTTER BROOK",-72.2333,42.9500,207,"COOP","22482"
"276818","PINKHAM NOTC",-71.2500,44.2667,612,"COOP","22485"
"277833","SALISBURY",-71.5006,43.3553,168,"COOP","22498"
"278614","TAMWORTH 4",-71.2661,43.8639,158,"COOP","22511"
"279091","WENTWORTH",-71.9156,43.9519,189,"COOP","22525"
"279278","WEST HAMPSTE",-71.2011,42.9111,91,"COOP","22528"
"279966","YORK POND",-71.3333,44.5000,466,"COOP","22543"
"280734","BELVIDERE BR",-75.0836,40.8292,80,"COOP","22555"
"280907","BOONTON 1 SE",-74.4033,40.8922,85,"COOP","22561"
"281351","CAPE MAY 2 N",-74.9358,38.9536,1,"COOP","22576"
"281582","CHARLOTTEBUR",-74.4233,41.0347,232,"COOP","22579"
"282805","ESTELL MANOR",-74.8289,39.3831,26,"COOP","22597"
"283029","FLEMINGTON 5",-74.8831,40.5631,79,"COOP","22599"
"283181","FREEHOLD MAR",-74.2511,40.3142,59,"COOP","22601"
"283704","HARRISON",-74.1567,40.7514,7,"COOP","22608"
"283951","HIGHTSTOWN 2",-74.5642,40.2650,30,"COOP","22610"
"284229","INDIAN MILLS",-74.7883,39.8144,30,"COOP","22612"
"284987","LONG BRANCH",-74.0047,40.2797,9,"COOP","22624"
"285728","MOORESTOWN",-74.9697,39.9511,14,"COOP","22640"
"286055","NEW BRUNSWIC",-74.4364,40.4719,26,"COOP","22646"
"286964","PHILADELPHIA",-74.8178,40.0136,15,"COOP","22661"
"286979","PHILLIPSBURG",-75.2000,40.7000,61,"COOP","22663"
"287936","SEABROOK FAR",-75.2200,39.4872,27,"COOP","22686"
"288880","TRENTON STAT",-74.7919,40.2714,30,"COOP","22708"
"289363","WERTSVILLE 4",-74.8081,40.4528,73,"COOP","22717"
"290225","ALBUQUERQUE",-106.4878,35.1344,1865,"COOP","22741"
"290245","ALCALDE",-106.0567,36.0908,1731,"COOP","22745"
"290426","ANTELOPE WEL",-108.5306,31.3339,1440,"COOP","22755"
"290600","ARTESIA 6S",-104.3836,32.7547,1026,"COOP","22761"
"290640","AUGUSTINE 2",-107.6211,34.0750,2134,"COOP","22764"
"290692","AZTEC RUINS",-108.0006,36.8350,1720,"COOP","22766"
"290983","BINGHAM 2 NE",-106.3494,33.9114,1692,"COOP","22779"
"291138","BOSQUE DEL A",-106.8908,33.8044,1375,"COOP","22791"
"291153","BRANTLEY DAM",-104.3828,32.5158,1013,"COOP","22794"
"291286","CABALLO DAM",-107.3092,32.8967,1277,"COOP","22807"
"291445","CAPROCK",-103.6783,33.3433,1326,"COOP","22819"
"291450","CAPULIN",-103.9933,36.7386,2085,"COOP","22821"
"291480","CARLSBAD CAV",-104.4433,32.1769,1342,"COOP","22829"
"291664","CHAMA",-106.5781,36.9178,2393,"COOP","22841"
"291813","CIMARRON 4 S",-104.9456,36.4661,1993,"COOP","22847"
"291910","CLIFF 11 SE",-108.5036,32.8331,1456,"COOP","22857"
"291931","CLOUDCROFT",-105.7353,32.9544,2640,"COOP","22862"
"291982","COCHITI DAM",-106.3322,35.6414,1695,"COOP","22871"
"292030","CONCHAS DAM",-104.1906,35.4072,1294,"COOP","22875"
