This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"G0704","GW0704 Peru",-70.3833,44.4833,153,"MESOWEST","253071"
"AV855","N0JKR-13 Vis",-119.3257,36.3513,101,"MESOWEST","253072"
"MTM86","Emigrant E",-110.6800,45.3500,1632,"MESOWEST","253073"
"MTM85","Carbella N",-110.8800,45.2800,1781,"MESOWEST","253074"
"MTM84","Brisbin",-110.6100,45.5300,1438,"MESOWEST","253075"
"G0714","GW0714 Aubur",-121.0552,38.9622,513,"MESOWEST","253086"
"G0712","GW0712 East",-88.3205,42.8222,257,"MESOWEST","253087"
"G0717","GW0717 Orang",-117.8512,33.8003,64,"MESOWEST","253088"
"G0710","GW0710 Shelb",-92.0422,39.8038,233,"MESOWEST","253089"
"G0719","GW0719 Jopli",-110.8052,48.6953,990,"MESOWEST","253099"
"G0720","GW0720 Richm",-77.5370,37.5737,45,"MESOWEST","253100"
"G0727","GW0727 Brook",-73.9905,40.5928,5,"MESOWEST","253109"
"G0501","GW0501 Brent",-86.7650,35.9592,240,"MESOWEST","253123"
"G0734","GW0734 Milfo",-85.8472,41.4235,253,"MESOWEST","253127"
"G0637","GW0637 Bears",-110.8242,48.9435,978,"MESOWEST","253128"
"G0740","GW0740 Powha",-77.7873,37.5875,83,"MESOWEST","253138"
"FG026","Provo Canyon",-111.6444,40.3013,1669,"MESOWEST","253141"
"AV858","W4JTD-13 Lex",-79.5985,37.8192,450,"MESOWEST","253154"
"G0756","GW0756 Amste",-94.6060,38.3633,276,"MESOWEST","253156"
"G0751","GW0751 Occid",-122.9308,38.4275,225,"MESOWEST","253158"
"G0743","GW0743 Mason",-93.3103,43.2320,349,"MESOWEST","253159"
"G0758","GW0758 Oakla",-122.2250,37.8030,66,"MESOWEST","253200"
"G0762","GW0762 Salt",-82.2155,38.2965,182,"MESOWEST","253201"
"G0759","GW0759 Joshu",-97.6417,32.7480,281,"MESOWEST","253248"
"AV860","KI6PPU Rescu",-120.9772,38.7542,286,"MESOWEST","253287"
"A4837","Nogales ITN",-110.9515,31.2913,1266,"MESOWEST","253288"
"G0773","GW0773 Lava",-112.0350,42.6125,1576,"MESOWEST","253296"
"G0781","GW0781 Sylva",-83.1132,35.4582,1740,"MESOWEST","253297"
"TWB83","Dentler",-97.2313,28.9058,68,"MESOWEST","253337"
"G0796","GW0796 Elkto",-96.5257,44.2888,515,"MESOWEST","253362"
"G0791","GW0791 Barbo",-82.2782,38.3333,215,"MESOWEST","253365"
"G0809","GW0809 Nooks",-122.3278,48.9235,25,"MESOWEST","253366"
"G0802","GW0802 Taylo",-120.8273,40.0947,1094,"MESOWEST","253367"
"G0783","GW0783 Los A",-118.4545,34.1037,232,"MESOWEST","253368"
"G0807","GW0807 Cambr",-76.4000,38.8998,0,"MESOWEST","253369"
"AV862","W1TG-2 Hampt",-70.8237,42.9367,19,"MESOWEST","253371"
"G0819","GW0819 Clovi",-103.1573,34.4215,1298,"MESOWEST","253378"
"G0818","GW0818 Savan",-81.0618,31.8898,2,"MESOWEST","253383"
"TWB82","Buchanan",-98.4307,30.7592,308,"MESOWEST","253384"
"434SE","SCE Ponderos",-118.5272,36.1047,2190,"MESOWEST","253396"
"G0823","GW0823 Sutto",-80.6707,38.6803,360,"MESOWEST","253397"
"G0822","GW0822 Sturb",-72.0708,42.0918,239,"MESOWEST","253398"
"AV864","KE0YJJ-14 Ro",-92.7318,44.2388,360,"MESOWEST","253399"
"G0860","GW0860 Lake",-80.1768,26.6037,6,"MESOWEST","253438"
"G0824","GW0824 Bird",-101.5323,39.7515,1060,"MESOWEST","253451"
"G0828","GW0828 Timna",-104.9570,40.5328,1497,"MESOWEST","253458"
"AV866","KC3FDL Finks",-76.9123,39.5122,192,"MESOWEST","253461"
"K1R8","BAY MINETTE",-87.8193,30.8703,75,"ASOS","253464"
"KHRF","RAVALLI COUN",-114.1256,46.2514,1110,"ASOS","253466"
"G0844","GW0844 Kings",-84.5307,35.7802,248,"MESOWEST","253476"
"G0850","GW0850 Johns",-93.7523,41.6815,286,"MESOWEST","253477"
"G0864","KG7AV Bend",-121.2827,44.0525,1118,"MESOWEST","253478"
"G0885","GW0885 Manch",-76.7183,40.0632,148,"MESOWEST","253480"
"G0861","GW0861 Addis",-77.2488,42.0055,532,"MESOWEST","253482"
"G0886","GW0886 Krum",-97.2180,33.2670,222,"MESOWEST","253484"
"G0875","GW0875 Stouf",-79.3793,43.6708,124,"MESOWEST","253486"
"G0848","GW0848 Worce",-71.8068,42.2748,169,"MESOWEST","253487"
"G0843","GW0843 Virgi",-105.4507,40.9238,2140,"MESOWEST","253488"
"G0883","GW0883 Bolto",-71.5653,42.4392,90,"MESOWEST","253489"
"G0855","GW0855 Valle",-122.1768,38.1625,158,"MESOWEST","253490"
"G0881","GW0881 Corco",-93.5883,45.1353,288,"MESOWEST","253492"
"G0870","GW0870 Kanna",-80.6427,35.5055,223,"MESOWEST","253494"
"G0859","GW0859 Polk",-75.4762,40.9360,291,"MESOWEST","253495"
"G0869","GW0869 Camar",-119.0453,34.2160,53,"MESOWEST","253497"
"G0842","GW0842 Durha",-78.8328,35.9715,119,"MESOWEST","253498"
"G0889","GW0889 Hunti",-82.4425,38.4153,173,"MESOWEST","253504"
"G0890","GW0890 Hunti",-82.1053,38.4297,191,"MESOWEST","253506"
"G0891","GW0891 Boise",-116.2083,43.5960,843,"MESOWEST","253507"
"TWB85","CHAA Ranch",-104.4385,29.8144,1129,"MESOWEST","253508"
"TWB84","Old Country",-94.6912,33.2034,117,"MESOWEST","253509"
"G0895","GW0895 Lyons",-105.3097,40.2763,1924,"MESOWEST","253514"
"G0898","GW0898 Atlan",-95.0000,41.4100,352,"MESOWEST","253525"
"AV871","N4EWE-13 Wak",-78.5797,36.0703,140,"MESOWEST","253542"
"G0901","GW0901 Hood",-121.2182,45.5307,391,"MESOWEST","253543"
"AV873","N2WH Boonton",-74.4153,40.9117,190,"MESOWEST","253544"
"AV872","AE5HO Flower",-97.0527,33.0111,182,"MESOWEST","253546"
"G0906","GW0906 New P",-74.1040,41.7273,73,"MESOWEST","253555"
"G0914","GW0914 Johns",-82.7007,40.0949,367,"MESOWEST","253557"
"AZM40","Ft Mohave",-114.6450,34.9691,147,"MESOWEST","253578"
"AZM39","Willcox Benc",-109.7146,32.1181,1306,"MESOWEST","253579"
"AZM41","Salome",-113.5398,33.8485,585,"MESOWEST","253580"
"AV875","K1KOF Cross",-81.9453,34.2167,144,"MESOWEST","253582"
"AV877","NA9VY Freeto",-86.1213,38.9947,226,"MESOWEST","253600"
"G0933","GW0933 Pensa",-87.2653,30.2663,0,"MESOWEST","253609"
"G0905","GW0905 Albuq",-106.5717,35.1567,1620,"MESOWEST","253610"
"G0944","GW0944 Lewis",-97.0177,33.0493,173,"MESOWEST","253618"
"G0941","W8APS Oxford",-83.2818,42.8283,316,"MESOWEST","253620"
"G0946","GW0946 Virgi",-119.6513,39.3865,1844,"MESOWEST","253621"
"G0954","GW0954 Eldor",-93.0908,42.3082,309,"MESOWEST","253689"
"G0953","GW0953 Laval",-78.8105,39.6557,239,"MESOWEST","253690"
"AV878","N8AAU Clawso",-83.1600,42.5388,210,"MESOWEST","253691"
"G0815","GW0815 Tacom",-122.4220,47.3077,136,"MESOWEST","253703"
"G1013","GW1013 Tucso",-111.0353,32.3315,700,"MESOWEST","253717"
"G1001","GW1001 Sonom",-122.4000,38.2000,-2,"MESOWEST","253718"
"G0983","GW0983 Oakla",-122.2122,37.8510,366,"MESOWEST","253719"
"G1011","GW1011 Las V",-115.3197,36.3053,887,"MESOWEST","253721"
"G0963","GW0963 Wausa",-89.6420,44.9487,369,"MESOWEST","253722"
"G1009","GW1009 Richf",-75.0970,42.9038,458,"MESOWEST","253723"
"G0979","GW0979 North",-72.6553,44.1400,255,"MESOWEST","253726"
"G0998","GW0998 Mount",-116.6048,33.6055,1400,"MESOWEST","253727"
"G0986","GW0986 Santa",-117.7793,33.7620,148,"MESOWEST","253728"
"G1021","GW1021 Conne",-85.0832,39.6928,305,"MESOWEST","253729"
"G1017","GW1017 Peral",-106.7113,34.8263,1481,"MESOWEST","253730"
"G0993","GW0993 Lynde",-122.4403,48.9517,34,"MESOWEST","253731"
"G0980","GW0980 Willa",-123.4923,45.0817,108,"MESOWEST","253733"
"G1022","GW1022 Buckl",-122.0778,47.1115,238,"MESOWEST","253736"
"G1006","GW1006 Pitts",-94.6827,37.4202,283,"MESOWEST","253737"
"G1027","GW1027 Proct",-73.0275,43.6578,180,"MESOWEST","253739"
"G0968","GW0968 Lake",-73.9773,44.2862,579,"MESOWEST","253740"
"G1024","GW1024 Ruthe",-77.5203,37.9967,75,"MESOWEST","253741"
"G0994","GW0994 Chand",-111.8982,33.3168,360,"MESOWEST","253742"
"G0967","GW0967 Rapid",-103.2058,44.0500,990,"MESOWEST","253743"
"G1010","GW1010 Atasc",-120.6737,35.5168,245,"MESOWEST","253745"
"G0977","GW0977 Betha",-94.0277,40.2598,299,"MESOWEST","253746"
"G0974","GW0974 Valle",-117.0842,33.2460,399,"MESOWEST","253747"
"WACHM","Heart Mounta",-108.9181,44.7056,1420,"MESOWEST","253787"
"DINDE","Independence",-118.1961,36.8022,1201,"MESOWEST","253788"
"K9S9","LEXINGTON AI",-119.6903,45.4541,498,"ASOS","253789"
"G1032","GW1032 Beama",-92.8232,42.2235,314,"MESOWEST","253799"
"AV886","KC8SWY-15 Ka",-85.7635,42.2665,252,"MESOWEST","253800"
"G1037","GW1037 Hoove",-86.8892,33.3397,203,"MESOWEST","253801"
"G1035","GW1035 Westb",-70.3615,43.7395,69,"MESOWEST","253802"
"G1014","GW1014 Green",-79.9183,36.1383,244,"MESOWEST","253810"
"G1039","GW1039 Tucso",-110.8827,32.3208,884,"MESOWEST","253811"
"G1045","GW1045 Holly",-78.8765,35.6280,98,"MESOWEST","253812"
"AV888","KO4IEJ Westc",-105.5697,38.1162,2581,"MESOWEST","253814"
"G1085","GW1085 Weise",-117.0452,44.2553,323,"MESOWEST","253829"
"G1080","GW1080 Auror",-81.3693,41.2970,398,"MESOWEST","253831"
"G1058","GW1058 Eau C",-91.5163,44.7878,265,"MESOWEST","253832"
"G1065","GW1065 Liber",-94.4318,39.2297,265,"MESOWEST","253833"
"G1082","GW1082 Estel",-96.8980,44.5718,59,"MESOWEST","253834"
"G1094","GW1094 Point",-84.5235,45.7632,179,"MESOWEST","253835"
"G1076","GW1076 De Le",-98.6107,32.1000,258,"MESOWEST","253838"
"G1092","GW1092 Chesa",-76.2058,36.6950,10,"MESOWEST","253839"
"G1057","GW1057 Silve",-108.2617,32.7897,258,"MESOWEST","253840"
"G1054","GW1054 Woods",-88.5152,42.3078,244,"MESOWEST","253841"
"G1055","GW1055 Aubur",-121.1732,38.9458,258,"MESOWEST","253842"
"G1059","GW1059 Eau C",-91.5163,44.7878,1844,"MESOWEST","253843"
"G1075","GW1075 Dalla",-96.7617,32.8327,265,"MESOWEST","253845"
"G1050","GW1050 Glass",-79.8882,40.3205,179,"MESOWEST","253849"
"G1060","GW1060 Ridgw",-74.1092,40.9802,27,"MESOWEST","253850"
"G1062","GW1062 New P",-93.1878,42.2472,265,"MESOWEST","253852"
"G1095","GW1095 Mecha",-73.7480,42.9012,106,"MESOWEST","253862"
"G1096","GW1096 Noble",-86.0833,40.0842,261,"MESOWEST","253864"
"G1098","GW1098 Ranch",-118.4745,34.3198,416,"MESOWEST","253865"
"G1109","GW1109 Sprin",-70.7988,43.4470,169,"MESOWEST","253879"
"G0991","GW0991 Bloom",-88.9627,40.4667,261,"MESOWEST","253880"
"G1106","GW1106 Bosti",-81.8080,35.3727,300,"MESOWEST","253882"
"G1072","GW1072 Ralei",-78.6448,35.6013,88,"MESOWEST","253883"
"G1112","GW1112 Sprin",-77.5628,40.8348,349,"MESOWEST","253884"
"G1114","GW1114 Roswe",-84.4062,34.0427,318,"MESOWEST","253911"
"AV894","KD2VWU Mount",-73.7055,41.2882,160,"MESOWEST","253912"
"MTM92","Birney N",-106.5800,45.4500,987,"MESOWEST","253913"
"MTM93","Ekalaka SE",-104.3400,45.7100,982,"MESOWEST","253915"
"MSS30","MS Delta 203",-90.0809,34.6638,144,"MESOWEST","253938"
"MSS29","MS Delta 203",-90.3744,31.9446,144,"MESOWEST","253939"
"MSS28","MS Delta 203",-88.9219,31.2359,52,"MESOWEST","253940"
"MSS31","MS Delta 203",-91.0854,33.5225,40,"MESOWEST","253941"
"MTM89","Angela W",-106.5900,46.7000,955,"MESOWEST","253942"
"MTM88","Jordan E",-106.4900,47.3500,766,"MESOWEST","253943"
"MTM90","Big Sandy SW",-110.3300,48.1000,892,"MESOWEST","253944"
"MTM87","Fort Peck S",-106.1500,47.7400,802,"MESOWEST","253945"
"G1049","GW1049 Wilmi",-77.8587,34.1758,6,"MESOWEST","253952"
"G1031","GW1031 Duran",-107.8295,37.4178,2021,"MESOWEST","253953"
"G1127","GW1127 Ralei",-78.7600,35.9200,142,"MESOWEST","253954"
"AV895","N4RCT Rome",-85.0792,34.2860,245,"MESOWEST","253955"
"G1117","GW1117 Omaha",-93.1955,36.4492,407,"MESOWEST","253956"
"G1129","GW1129 Aberd",-76.2250,39.5328,113,"MESOWEST","253957"
"G1131","GW1131 La Gr",-87.8638,41.8083,199,"MESOWEST","253958"
"G1115","GW1115 Reeds",-79.7845,39.5130,552,"MESOWEST","253967"
"MSS32","MS Delta 203",-90.7863,32.0174,40,"MESOWEST","253996"
"G1126","GW1126 North",-100.7977,41.1318,861,"MESOWEST","253997"
"G1149","GW1149 Sweet",-122.7960,44.3528,173,"MESOWEST","253998"
"G1144","GW1144 Sarte",-94.1992,45.6018,315,"MESOWEST","254000"
"G0981","GW0981 Blowi",-81.6405,36.1408,1141,"MESOWEST","254002"
"AV896","W4FY Burnsvi",-82.4613,35.9507,1444,"MESOWEST","254004"
"G1135","GW1135 Milto",-76.8483,41.0307,168,"MESOWEST","254006"
"G1175","GW1175 Omaha",-96.0285,41.2673,336,"MESOWEST","254018"
"G1169","GW1169 Saint",-90.5217,38.7490,158,"MESOWEST","254020"
"G1163","GW1163 Charl",-80.0083,32.7788,5,"MESOWEST","254021"
"G1183","GW1183 Millb",-80.8338,43.5687,379,"MESOWEST","254022"
"G1004","GW1004 King",-75.3532,40.0708,131,"MESOWEST","254023"
"G1158","GW1158 Bould",-109.6145,42.8508,2255,"MESOWEST","254024"
"G1194","GW1194 Bainb",-122.5580,47.6335,36,"MESOWEST","254040"
"G1209","GW1209 Early",-98.8778,31.7167,422,"MESOWEST","254042"
"G1193","GW1193 Point",-122.8068,38.0717,20,"MESOWEST","254043"
"G1210","GW1210 Hicks",-73.5403,40.7745,46,"MESOWEST","254044"
"G1195","GW1195 Tilla",-123.8380,45.4550,8,"MESOWEST","254045"
"G1201","GW1201 Austi",-97.9852,30.2208,327,"MESOWEST","254046"
"G1211","GW1211 Westp",-124.1102,46.8467,0,"MESOWEST","254049"
"G1198","GW1198 Vesta",-76.0543,42.0843,256,"MESOWEST","254051"
"G1213","GW1213 Frder",-77.4623,38.3097,13,"MESOWEST","254052"
"AV898","AB4KY Westpo",-85.4213,38.4867,230,"MESOWEST","254072"
"G0799","GW0799 Galat",-111.2843,48.6462,1050,"MESOWEST","254080"
"AV900","N3FAA Lancas",-118.2745,34.7850,741,"MESOWEST","254081"
"G1228","GW1228 Pine",-92.0137,34.1520,76,"MESOWEST","254082"
"G1218","GW1218 Scott",-111.8507,33.8160,856,"MESOWEST","254083"
"G1241","GW1241 Athen",-86.9318,34.8185,220,"MESOWEST","254092"
"G1240","GW1240 Newbu",-70.8677,42.8085,14,"MESOWEST","254094"
"G1236","GW1236 Ider",-85.7025,34.7202,467,"MESOWEST","254095"
"G1242","GW1242 Rutle",-83.4562,36.3012,332,"MESOWEST","254097"
"G1251","KD9TFS Grayv",-87.9998,38.2570,143,"MESOWEST","254100"
"G1244","GW1244 Danvi",-72.0562,44.4222,318,"MESOWEST","254101"
"G1230","GW1230 Seatt",-122.3480,47.6547,57,"MESOWEST","254103"
"G1258","GW1258 Reno",-119.6705,39.3860,1949,"MESOWEST","254112"
"G1259","GW1259 Warre",-77.8170,38.7218,158,"MESOWEST","254113"
"AV906","KE8GJZ-2 Gob",-85.9097,42.4150,236,"MESOWEST","254138"
"AV905","KE8GJZ-1 Gre",-83.9952,42.4080,291,"MESOWEST","254139"
"G1263","GW1263 Wayne",-82.4425,38.2228,208,"MESOWEST","254140"
"AV908","NM5PB ALBUQU",-106.6175,35.1088,1548,"MESOWEST","254153"
"G1267","GW1267 Canby",-122.5888,45.2425,171,"MESOWEST","254155"
"KBCR","TRI-COUNTY A",-85.6014,30.8458,26,"ASOS","254157"
"AV910","KB3FKJ State",-77.8690,40.7737,365,"MESOWEST","254164"
"G1200","GW1200 Tuscu",-87.8298,34.7368,134,"MESOWEST","254165"
"AV911","WW3TRG Slati",-75.5730,40.7220,138,"MESOWEST","254166"
"G1281","GW1281 King",-75.3355,40.0910,44,"MESOWEST","254182"
"G1285","GW1285 Afton",-110.9265,42.7310,1914,"MESOWEST","254183"
"AV914","KF7ROW Toled",-123.9377,44.5900,6,"MESOWEST","254186"
"G1293","GW1293 Colum",-83.0270,40.0560,235,"MESOWEST","254187"
"G1277","GW1277 Addy",-117.8670,48.4280,490,"MESOWEST","254188"
"G1282","GW1282 Perry",-83.5547,30.1368,27,"MESOWEST","254189"
"G1288","GW1288 San A",-98.5515,29.6135,337,"MESOWEST","254190"
"AV912","N1IJV-10 War",-88.2115,41.8323,222,"MESOWEST","254191"
"AV913","N3TJJ-11 New",-76.2508,39.8860,280,"MESOWEST","254192"
"G1286","GW1286 Roxbu",-74.5612,42.2972,469,"MESOWEST","254194"
"G1279","GW1279 Belmo",-69.1425,44.3910,119,"MESOWEST","254195"
"DDONN","Donner Trail",-120.4556,39.3158,1900,"MESOWEST","254198"
"G1289","GW1289 Kendu",-68.9225,44.9228,49,"MESOWEST","254204"
"F9708","WA2EZG Toms",-74.1265,40.0020,2,"MESOWEST","257632"
"AV915","N7IGG Seattl",-122.3983,47.5445,17,"MESOWEST","257633"
"AV916","K6LCM-13 San",-119.7203,34.4012,66,"MESOWEST","257660"
"AV921","KC7WRB Smith",-119.3830,38.8093,1462,"MESOWEST","257678"
"AV922","KI5QWQ Georg",-97.7005,30.6828,247,"MESOWEST","257679"
"G1334","GW1334 FORT",-104.8588,40.0543,1529,"MESOWEST","257699"
"G1347","GW1347 COLUM",-85.9203,39.2142,193,"MESOWEST","257701"
"G0913","GW0913 Bloom",-86.5162,39.0997,231,"MESOWEST","257702"
"G0940","GW0940 King",-77.0615,38.3395,6,"MESOWEST","257703"
"AV907","W2SRH TREVOS",-74.9720,40.1533,70,"MESOWEST","257704"
"G1162","GW1162 AMHER",-74.9997,46.1070,281,"MESOWEST","257705"
"G1299","GW1299 CROFT",-76.6762,39.0303,39,"MESOWEST","257706"
"G1337","GW1337 BEAR",-75.6983,39.6095,23,"MESOWEST","257707"
"AV890","KJ7HSW Maple",-122.1390,48.9178,147,"MESOWEST","257711"
"G1306","GW1306 PASAD",-76.5305,39.1410,21,"MESOWEST","257712"
"AV887","KK0COP Bould",-105.3680,39.9573,2315,"MESOWEST","257713"
"G1320","GW1320 DELAW",-83.0092,40.3280,285,"MESOWEST","257714"
"G1330","GW1330 CAMP",-76.9162,40.2620,133,"MESOWEST","257715"
"G1307","GW1307 APTOS",-121.8727,36.9480,39,"MESOWEST","257717"
"G1321","GW1321 EUREK",-93.7387,36.3777,447,"MESOWEST","257718"
"G1335","GW1335 JEFFE",-85.5873,38.2030,208,"MESOWEST","257720"
"G0939","GW0939 Walde",-74.1885,41.5612,116,"MESOWEST","257722"
"G1328","GW1328 MANCH",-69.8563,44.3302,65,"MESOWEST","257723"
"G1312","GW1312 REDDI",-122.4842,40.5418,300,"MESOWEST","257725"
"G0888","GW0888 Barbo",-82.3112,38.4108,169,"MESOWEST","257726"
"G1362","GW1362 ESPAN",-106.0822,35.9388,1711,"MESOWEST","257751"
"G1361","GW1361 LAKEW",-105.1075,39.6988,1707,"MESOWEST","257752"
"G1372","GW1372 BELLE",-122.1167,47.6000,90,"MESOWEST","257761"
"AV924","K7KLA-2 WALL",-118.3410,46.0420,273,"MESOWEST","257762"
"G1368","GW1368 KANSA",-94.8113,39.1472,301,"MESOWEST","257764"
"G1364","GW1364 RAPHI",-79.2153,37.9127,531,"MESOWEST","257765"
"G1374","GW1374 BINGH",-76.0585,42.2520,432,"MESOWEST","257766"
"AV925","KM4USQ MEMPH",-89.7995,35.0288,98,"MESOWEST","257777"
"G1377","GW1377 SALEM",-70.2355,44.8923,364,"MESOWEST","257779"
"TWB91","Lake Madison",-95.9107,30.6973,89,"MESOWEST","257780"
"TWB89","Coke Stevens",-99.8519,30.3185,661,"MESOWEST","257781"
"G1378","GW1378 PINE",-105.4225,39.4892,2558,"MESOWEST","257831"
"G1393","GW1393 RIPON",-121.1450,37.7300,18,"MESOWEST","257832"
"G1388","GW1388 FORT",-80.2833,27.3595,0,"MESOWEST","257834"
"G1401","GW1401 SELLE",-85.7650,38.3628,142,"MESOWEST","257847"
"G1408","GW1408 LEES",-94.3553,38.9147,310,"MESOWEST","257848"
"AV927","KI4HRG VESTA",-86.8152,33.4380,304,"MESOWEST","257849"
"G1418","GW1418 MINGU",-98.4255,32.5307,304,"MESOWEST","257850"
"G1419","GW1419 BEECH",-90.6282,36.1905,86,"MESOWEST","257853"
"G1416","GW1416 SEATT",-122.3045,47.6400,35,"MESOWEST","257855"
"G1414","GW1414 UNION",-84.3218,39.9082,292,"MESOWEST","257856"
"G1429","GW1429 LEAND",-97.8138,30.5608,279,"MESOWEST","257857"
"G1395","GW1395 SANDI",-106.3113,35.1453,2084,"MESOWEST","257858"
"G1404","GW1404 BELTO",-97.4390,31.0137,181,"MESOWEST","257859"
"AV926","K7OWW-2 CRES",-121.7953,43.4340,1402,"MESOWEST","257860"
"G1402","GW1402 BURLE",-113.7047,42.4908,1283,"MESOWEST","257862"
"WSM01","C Station",-106.3780,32.3565,1221,"MESOWEST","257863"
"WSM07","Frequency",-106.1451,32.8162,1238,"MESOWEST","257866"
"WSM37","Denver WIT",-106.3555,33.2422,1245,"MESOWEST","257868"
"WSM20","Bldg. 1830",-106.4722,32.3745,1277,"MESOWEST","257870"
"WSM42","Pony",-106.4930,32.8699,1231,"MESOWEST","257871"
"WSM50","LC-35 North",-106.3362,32.4412,1219,"MESOWEST","257872"
"WSM03","Main Post",-106.4887,32.3731,1303,"MESOWEST","257875"
"WSM28","Tula",-106.1830,33.0701,1251,"MESOWEST","257876"
"WSM25","Rita",-106.1532,33.1835,1291,"MESOWEST","257878"
"WSM06","Pole 616",-106.3639,33.4027,1303,"MESOWEST","257879"
"WSM02","Apache",-106.3944,32.6272,1204,"MESOWEST","257884"
"WSM21","ABC-1",-106.3340,33.1630,1227,"MESOWEST","257885"
"WSM31","Rad",-106.5042,32.7990,1317,"MESOWEST","257886"
"WSM53","Globe",-106.4708,32.3752,1276,"MESOWEST","257890"
"WSM05","San Augustin",-106.5668,32.4272,1799,"MESOWEST","257891"
"WSM15","Jallen Hawk",-106.4878,33.1671,1237,"MESOWEST","257892"
"WSM49","Brillo West",-106.5404,32.9585,1255,"MESOWEST","257894"
"WSM14","Oscura Range",-106.1796,33.5016,1381,"MESOWEST","257895"
"WSM39","Shist",-106.3385,33.5345,1513,"MESOWEST","257896"
"WSM13","WSMR Museum",-106.4788,32.3837,1292,"MESOWEST","257905"
"WSM47","Tula Airstri",-106.1492,33.0558,1266,"MESOWEST","257907"
"WSM09","Salinas Peak",-106.5320,33.2985,2723,"MESOWEST","257910"
"WSM41","Alt Shist",-106.4136,33.4414,1426,"MESOWEST","257911"
"WSM45","LC-32",-106.3999,32.4057,1206,"MESOWEST","257913"
"WSM11","Condron Fiel",-106.4067,32.3412,1193,"MESOWEST","257916"
"WSM18","Orogrande Ga",-106.1537,32.4056,1275,"MESOWEST","257918"
"WSM52","Russ",-106.1166,33.3181,1350,"MESOWEST","257919"
"WSM30","Phillips Hil",-106.1321,33.4452,1605,"MESOWEST","257920"
"WSM51","Malone",-106.0999,32.9006,1251,"MESOWEST","257921"
"G1435","GW1435 MOUNT",-91.7293,36.9963,371,"MESOWEST","257924"
"G1430","GW1430 AUSTI",-97.7227,30.3397,224,"MESOWEST","257925"
"AV928","N4CVG WINCHE",-84.1005,37.9377,302,"MESOWEST","257927"
"G1431","GW1431 HAMPS",-76.8397,39.5963,246,"MESOWEST","257936"
"G1438","GW1438 OLNEY",-77.0610,39.1453,158,"MESOWEST","257943"
"G1437","GW1437 NORTH",-79.5563,40.5933,269,"MESOWEST","257990"
"G1444","GW1444 SAINT",-82.0887,26.4983,4,"MESOWEST","257992"
"G1458","GW1458 BUFFA",-106.7063,44.3640,1451,"MESOWEST","258029"
"G1460","GW1460 JUPIT",-80.1245,26.9025,11,"MESOWEST","258030"
"G1454","GW1454 HIGH",-80.1018,35.9927,268,"MESOWEST","258031"
"G1464","GW1464 CUSTE",-103.6895,43.7663,1716,"MESOWEST","258133"
"G1468","GW1468 GRUND",-81.9873,37.3168,445,"MESOWEST","258134"
"G1471","GW1471 MARLI",-80.1835,38.3042,964,"MESOWEST","258135"
"G1463","KA0EGE WEBB",-94.4878,37.1365,300,"MESOWEST","258136"
"G1472","GW1472 SLATY",-79.9928,38.4193,1382,"MESOWEST","258139"
"G1449","KB3GGH AUBUR",-76.1897,40.5940,232,"MESOWEST","258140"
"G1476","GW1476 MADIS",-81.7733,38.0233,226,"MESOWEST","258237"
"G1479","GW1479 GRAFT",-80.0517,39.2752,417,"MESOWEST","258240"
"G1474","GW1474 CHAPM",-81.9540,38.0053,380,"MESOWEST","258241"
"G1477","GW1477 ARBOR",-79.7867,38.4927,889,"MESOWEST","258242"
"G1480","GW1480 SOD",-81.8747,38.2403,266,"MESOWEST","258243"
"G1475","GW1475 HARTS",-82.1247,38.0222,282,"MESOWEST","258246"
"G1484","GW1484 OXNAR",-119.1580,34.1647,12,"MESOWEST","258247"
"G1482","GW1482 WEBST",-80.4235,38.4542,760,"MESOWEST","258248"
"G1495","GW1495 WHARN",-81.9595,37.5530,359,"MESOWEST","258326"
"G1490","GW1490 BUFFA",-81.9758,38.6173,172,"MESOWEST","258327"
"G1491","GW1491 MCCON",-81.7572,39.5920,267,"MESOWEST","258328"
"G1496","GW1496 MULLE",-81.3763,37.5843,544,"MESOWEST","258329"
"G1497","GW1497 PENNS",-80.9413,39.2717,313,"MESOWEST","258332"
"G1509","GW1509 WADMA",-80.1853,32.6185,13,"MESOWEST","258378"
"AV930","KB3AWQ WILLI",-77.0340,41.2440,167,"MESOWEST","258379"
"G1329","KI5ENI BROWN",-97.5037,25.9910,9,"MESOWEST","258380"
"G1516","GW1516 UKIAH",-123.1473,39.1317,229,"MESOWEST","258448"
"G1524","GW1524 NEW A",-73.2470,42.5910,438,"MESOWEST","258449"
"G1515","GW1515 HOMER",-87.9327,41.6083,232,"MESOWEST","258450"
"G1512","GW1512 PORTA",-87.1917,41.5787,199,"MESOWEST","258451"
"TWB93","Alamito Ranc",-103.9983,30.0318,1261,"MESOWEST","258511"
"TWB90","Independence",-101.8158,30.4187,753,"MESOWEST","258512"
"C6573","CW6573 Bowli",-81.8310,27.6270,36,"MESOWEST","258751"
"G1498","GW1498 ELKIN",-79.8017,38.9403,789,"MESOWEST","258752"
"UCC55","St. George",-113.6295,37.0965,860,"MESOWEST","258811"
"G1533","GW1533 NORTH",-71.6797,42.3310,127,"MESOWEST","258812"
