This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"240801","BILLINGS WFO",-108.5706,45.7508,971,"COOP","20428"
"240802","BILLINGS WAT",-108.4811,45.7717,944,"COOP","20429"
"241008","BOULDER",-112.1136,46.2314,1495,"COOP","20444"
"241044","BOZEMAN MONT",-111.0453,45.6622,1497,"COOP","20450"
"241047","BOZEMAN 6 W",-111.1550,45.6750,1455,"COOP","20452"
"241081","BRADY 27 ENE",-111.2597,48.0750,1032,"COOP","20455"
"241084","BRANDENBERG",-106.2314,45.8161,844,"COOP","20456"
"241088","BREDETTE",-105.2706,48.5475,804,"COOP","20457"
"241102","BRIDGER 2 N",-108.9092,45.3261,1092,"COOP","20458"
"241127","BROADUS",-105.4072,45.4442,924,"COOP","20459"
"241169","BROCKWAY 3 W",-105.8300,47.2875,802,"COOP","20463"
"241297","BUSBY",-106.9597,45.5397,1045,"COOP","20470"
"241342","BYNUM 4 SSE",-112.3000,47.9333,1226,"COOP","20476"
"241518","CARLYLE 12 N",-104.2911,46.7536,928,"COOP","20485"
"241525","CARTER 14 W",-111.2192,47.7919,1052,"COOP","20486"
"241692","CHESTER",-110.9661,48.5075,955,"COOP","20494"
"241722","CHINOOK",-109.2256,48.5883,738,"COOP","20497"
"241730","CHINOOK 35 S",-109.0044,48.1731,1024,"COOP","20499"
"241737","CHOTEAU",-112.1919,47.8206,1172,"COOP","20500"
"241738","CHOTEAU 8NE",-112.0222,47.8642,1140,"COOP","20501"
"241758","CIRCLE",-105.5950,47.4122,754,"COOP","20502"
"241875","COHAGEN",-106.6167,47.0567,831,"COOP","20512"
"241905","COLSTRIP",-106.6336,45.8944,981,"COOP","20516"
"241938","COLUMBUS",-109.2675,45.6444,1098,"COOP","20520"
"241984","CONTENT 3 SS",-107.5486,47.9764,753,"COOP","20528"
"242104","CRESTON",-114.1342,48.1889,896,"COOP","20538"
"242122","CULBERTSON",-104.5092,48.1503,592,"COOP","20540"
"242275","DEER LODGE 3",-112.7975,46.3911,1478,"COOP","20558"
"242409","DILLON WMCE",-112.6447,45.2128,1593,"COOP","20570"
"242550","DUNKIRK 19 N",-111.4747,48.7167,1013,"COOP","20588"
"242689","EKALAKA",-104.5461,45.8903,1044,"COOP","20604"
"242793","ENNIS",-111.7242,45.3475,1510,"COOP","20612"
"242812","ESSEX",-113.6061,48.2828,1173,"COOP","20614"
"242827","EUREKA RANGE",-115.0644,48.8978,772,"COOP","20618"
"242857","FAIRFIELD",-111.9856,47.6153,1214,"COOP","20620"
"243013","FLATWILLOW 4",-108.3133,46.8511,955,"COOP","20629"
"243098","FORSYTH",-106.6744,46.2719,767,"COOP","20632"
"243110","FORT ASSINNI",-109.7972,48.4983,796,"COOP","20634"
"243113","FORT BENTON",-110.6747,47.8106,803,"COOP","20635"
"243176","FORT PECK PO",-106.4117,48.0119,631,"COOP","20646"
"243486","GIBSON 2 NE",-109.4939,46.0400,1361,"COOP","20673"
"243530","GILDFORD",-110.3022,48.5653,860,"COOP","20676"
"243557","GLASGOW # 2",-106.6383,48.1928,637,"COOP","20682"
"243581","GLENDIVE",-104.7183,47.1064,633,"COOP","20685"
"243727","GRASS RANGE",-108.8031,47.0258,1064,"COOP","20696"
"243749","GREAT FALLS",-111.2792,47.4883,1068,"COOP","20699"
"243753","GREAT FALLS",-111.3847,47.4597,1129,"COOP","20702"
"243915","HARDIN",-107.6081,45.7322,885,"COOP","20712"
"243934","HARLEM 20 S",-108.6775,48.2383,821,"COOP","20716"
"243939","HARLOWTON",-109.8306,46.4331,1269,"COOP","20717"
"243947","HARLOWTON 11",-109.9475,46.5775,1403,"COOP","20719"
"244038","HEBGEN DAM",-111.3392,44.8667,1978,"COOP","20733"
"244084","HERON 2 NW",-116.0014,48.0800,683,"COOP","20739"
"244133","HIGHWOOD 7 N",-110.6681,47.6422,1036,"COOP","20742"
"244180","HINSDALE 4 S",-107.1528,48.3475,855,"COOP","20747"
"244241","HOLTER DAM",-112.0122,46.9914,1063,"COOP","20754"
"244328","HUNGRY HORSE",-114.0217,48.3425,963,"COOP","20760"
"244345","HUNTLEY EXPE",-108.2444,45.9228,925,"COOP","20763"
"244358","HYSHAM",-107.2278,46.2942,798,"COOP","20765"
"244364","HYSHAM 25 SS",-107.1375,45.9353,945,"COOP","20766"
"244386","INGOMAR 14 N",-107.2078,46.7392,852,"COOP","20770"
"244512","JOPLIN",-110.7719,48.5600,1013,"COOP","20778"
"244558","KALISPELL GL",-114.2636,48.3042,901,"COOP","20786"
"244820","LAKEVIEW",-111.8125,44.5994,2045,"COOP","20801"
"244896","LAURIN 2NE",-112.0967,45.3681,1584,"COOP","20806"
"244978","LEWISTOWN 11",-109.4114,46.9056,1513,"COOP","20810"
"245000","LIBBY",-115.5578,48.3806,652,"COOP","20814"
"245011","LIBBY DAM (B",-115.3181,48.4100,643,"COOP","20816"
"245080","LIVINGSTON 1",-110.5689,45.4836,1484,"COOP","20829"
"245123","LOGAN LANDFI",-111.4164,45.8814,1293,"COOP","20836"
"245153","LOMA 1 WNW",-110.5308,47.9442,786,"COOP","20840"
"245334","MALTA",-107.8714,48.3589,689,"COOP","20855"
"245338","MALTA 7 E",-107.7286,48.3939,680,"COOP","20858"
"245340","MALTA 35 S",-107.9556,47.8417,794,"COOP","20860"
"245572","MEDICINE LAK",-104.4514,48.4828,592,"COOP","20874"
"245596","MELSTONE",-107.8689,46.6008,890,"COOP","20877"
"245603","MELVILLE 4 W",-110.0500,46.1047,1635,"COOP","20879"
"245668","MILDRED 5 N",-104.9619,46.7614,757,"COOP","20883"
"245740","MISSOULA 6 N",-114.0911,46.9244,974,"COOP","20896"
"245754","MIZPAH 4 NNW",-105.2919,46.2858,756,"COOP","20899"
"245870","MOORHEAD 9 N",-105.7517,45.1758,981,"COOP","20908"
"245961","MYSTIC LAKE",-109.7311,45.2436,1995,"COOP","20919"
"246157","NORRIS MADIS",-111.6325,45.4856,1446,"COOP","20928"
"246472","PHILIPSBURG",-113.3000,46.3158,1606,"COOP","20952"
"246601","PLEVNA",-104.5164,46.4178,847,"COOP","20964"
"246640","POLSON KERR",-114.2419,47.6775,832,"COOP","20973"
"246647","POMPEYS PILL",-108.0261,46.2167,1056,"COOP","20974"
"246685","POTOMAC",-113.5744,46.8814,1103,"COOP","20978"
"246691","POWDERVILLE",-105.0350,45.8525,853,"COOP","20979"
"246918","RED LODGE 2",-109.2375,45.2131,1676,"COOP","20990"
"247034","RIDGEWAY 1 S",-104.4478,45.5022,1011,"COOP","21006"
"247220","ROUNDUP 15 S",-108.7403,46.3256,1032,"COOP","21023"
"247261","RYEGATE",-109.2561,46.2986,1113,"COOP","21031"
"247263","RYEGATE 18 N",-109.3442,46.5333,1353,"COOP","21033"
"247265","SACO 1 NNW",-107.3528,48.4661,666,"COOP","21035"
"247316","ST. REGIS-CL",-115.0864,47.3019,792,"COOP","21047"
"247425","SCOBEY 4 NW",-105.4761,48.8308,724,"COOP","21060"
"247448","SEELEY LAKE",-113.5203,47.2142,1250,"COOP","21062"
"247500","SHELBY",-111.8553,48.5042,1013,"COOP","21065"
"247620","SIMPSON 6 N",-110.2147,48.9992,858,"COOP","21078"
"247800","SPRINGDALE",-110.2256,45.7375,1287,"COOP","21091"
"247864","STANFORD",-110.2239,47.1547,1303,"COOP","21093"
"247894","STEVENSVILLE",-114.0911,46.5136,1036,"COOP","21095"
"247978","SUMMIT",-113.3542,48.3164,1595,"COOP","21101"
"248087","SWAN LAKE",-113.8394,47.9203,975,"COOP","21109"
"248165","TERRY",-105.3022,46.7939,685,"COOP","21117"
"248211","THOMPSON FAL",-115.3594,47.5933,725,"COOP","21122"
"248233","TIBER DAM",-111.0878,48.3100,913,"COOP","21124"
"248380","TROUT CREEK",-115.6278,47.8669,718,"COOP","21136"
"248415","TURNER 11 N",-108.3894,48.9992,909,"COOP","21141"
"248430","TWIN BRIDGES",-112.3261,45.5472,1410,"COOP","21143"
"248498","VALENTINE",-108.4983,47.3389,885,"COOP","21153"
"248597","VIRGINIA CIT",-111.9481,45.2925,1760,"COOP","21162"
"248777","WESTBY",-104.0500,48.8708,607,"COOP","21172"
"248809","WEST GLACIER",-113.9847,48.5003,961,"COOP","21175"
"249103","WOLF POINT",-105.6483,48.1000,637,"COOP","21216"
"249187","YAAK 9 NNE",-115.6314,48.9500,937,"COOP","21225"
"250030","AGATE 3 E",-103.7347,42.4244,1329,"COOP","21233"
"250050","AINSWORTH",-99.8556,42.5522,765,"COOP","21236"
"250070","ALBION",-98.0033,41.6842,546,"COOP","21237"
"250245","ANSELMO 2 SE",-99.8258,41.5975,794,"COOP","21250"
"250355","ARNOLD",-100.1931,41.4242,838,"COOP","21254"
"250365","ARTHUR",-101.6914,41.5697,1148,"COOP","21255"
"250420","ATKINSON",-98.9783,42.5342,643,"COOP","21263"
"250435","AUBURN 5 ESE",-95.7469,40.3706,283,"COOP","21265"
"250640","BEAVER CITY",-99.8278,40.1306,658,"COOP","21281"
"251149","BRIDGEPORT 1",-103.3678,41.5639,1265,"COOP","21311"
"251200","BROKEN BOW 2",-99.6750,41.4083,762,"COOP","21314"
"251361","BUSHNELL 15",-103.8769,41.0103,1576,"COOP","21326"
"251408","CALLAWAY 8WS",-100.0750,41.2519,896,"COOP","21331"
"251415","CAMBRIDGE",-100.1433,40.2847,682,"COOP","21332"
"251450","CANADAY STEA",-99.7008,40.6944,720,"COOP","21336"
"251560","CENTRAL CITY",-98.0064,41.1156,517,"COOP","21337"
"251575","CHADRON 1 SS",-103.0072,42.8161,1070,"COOP","21339"
"251602","CHAPPELL",-102.4717,41.0964,1134,"COOP","21342"
"251684","CLAY CENTER",-98.0536,40.5208,533,"COOP","21346"
"251825","COLUMBUS 3 N",-97.3275,41.4639,442,"COOP","21351"
"252000","CRESCENT LAK",-102.4372,41.7608,1164,"COOP","21362"
"252020","CRETE",-96.9467,40.6194,437,"COOP","21364"
"252037","CROFTON",-97.4969,42.7364,427,"COOP","21368"
"252065","CULBERTSON",-100.8300,40.2331,797,"COOP","21370"
"252560","EDISON",-99.7786,40.2783,646,"COOP","21396"
"252595","ELGIN",-98.0747,41.9872,590,"COOP","21397"
"252645","ELLSWORTH",-102.2825,42.0631,1219,"COOP","21401"
"252680","ELSMERE 9 EN",-100.0106,42.1717,809,"COOP","21406"
"252790","EUSTIS 2 NW",-100.0536,40.6864,820,"COOP","21415"
"252820","FAIRBURY",-97.1714,40.1356,415,"COOP","21421"
"253050","FREMONT",-96.4669,41.4300,360,"COOP","21434"
"253065","FRIEND",-97.2778,40.6522,472,"COOP","21435"
"253185","GENOA 2 W",-97.7644,41.4514,485,"COOP","21440"
"253365","GOTHENBURG",-100.1511,40.9400,788,"COOP","21451"
"253425","GREELEY",-98.5336,41.5461,616,"COOP","21458"
"253467","GRETNA 4NE",-96.1922,41.1586,378,"COOP","21461"
"253595","HARLAN COUNT",-99.2133,40.0892,610,"COOP","21476"
"253605","HARRISBURG 1",-103.9542,41.6331,1402,"COOP","21477"
"253618","HARRISON 9 N",-103.7867,42.8003,1228,"COOP","21480"
"253652","HASKELL AGRI",-96.9575,42.3806,445,"COOP","21485"
"253660","HASTINGS 4 N",-98.3833,40.6475,591,"COOP","21486"
"253735","HEBRON",-97.5903,40.1750,451,"COOP","21490"
"253810","HERSHEY 5 SS",-100.9775,41.1056,900,"COOP","21500"
"253910","HOLDREGE",-99.3625,40.4350,707,"COOP","21507"
"254035","HOWELLS",-97.0031,41.7175,463,"COOP","21514"
"254110","IMPERIAL",-101.6486,40.5183,999,"COOP","21522"
"254335","KEARNEY 4 NE",-99.0131,40.7264,649,"COOP","21530"
"254432","KILGORE 1 NE",-100.9450,42.9503,927,"COOP","21533"
"254455","KINGSLEY DAM",-101.6706,41.2097,1011,"COOP","21535"
"254903","LODGEPOLE 8",-102.6583,41.2661,1202,"COOP","21563"
"254985","LOUP CITY",-98.9714,41.2806,627,"COOP","21567"
"255310","MC COOK",-100.6253,40.2106,800,"COOP","21586"
"255362","MEAD 6 S",-96.4808,41.1431,352,"COOP","21593"
"255555","MINATARE DAM",-103.4842,41.9178,1263,"COOP","21602"
"255565","MINDEN",-98.9511,40.5150,658,"COOP","21603"
"255810","NEBRASKA CIT",-95.8867,40.6986,322,"COOP","21616"
"256040","NORTH LOUP",-98.7747,41.4933,597,"COOP","21643"
"256135","OAKDALE",-97.9675,42.0678,521,"COOP","21653"
"256200","OGALLALA",-101.7206,41.1275,985,"COOP","21659"
"256290","O NEILL",-98.6564,42.4594,607,"COOP","21668"
"256335","ORD",-98.9333,41.6000,631,"COOP","21671"
"256375","OSCEOLA",-97.5514,41.1842,506,"COOP","21675"
"256385","OSHKOSH",-102.3478,41.4161,1030,"COOP","21677"
"256454","OXFORD 7 NW",-99.6531,40.3217,693,"COOP","21686"
"256765","PLAINSVIEW R",-103.5189,42.2614,1426,"COOP","21709"
"256970","PURDUM",-100.2472,42.0650,820,"COOP","21724"
"257040","RAVENNA",-98.9142,41.0333,625,"COOP","21730"
"257070","RED CLOUD",-98.5197,40.0978,524,"COOP","21734"
"257667","SCOTTSBLUFF",-103.6397,41.8644,1185,"COOP","21768"
"257715","SEWARD",-97.0833,40.9000,439,"COOP","21773"
"257830","SIDNEY 6 NNW",-103.0214,41.2128,1317,"COOP","21781"
"258090","SPRINGVIEW",-99.7467,42.8222,761,"COOP","21794"
"258133","STAPLETON 5",-100.5986,41.4581,911,"COOP","21801"
"258320","SUPERIOR",-98.0656,40.0183,482,"COOP","21809"
"258328","SURPRISE",-97.3089,41.1056,471,"COOP","21811"
"258395","SYRACUSE",-96.1886,40.6825,335,"COOP","21816"
"258410","TABLE ROCK 4",-96.0861,40.2353,338,"COOP","21819"
"258465","TECUMSEH 1 S",-96.1939,40.3544,338,"COOP","21823"
"258628","TRENTON DAM",-101.0614,40.1736,856,"COOP","21828"
"258751","VALENTINE NO",-100.5517,42.8753,789,"COOP","21840"
"258755","VALENTINE NW",-100.6931,42.5711,893,"COOP","21841"
"258795","VALLEY 1 WNW",-96.3672,41.3197,349,"COOP","21844"
"258806","VERDEL 6SSE",-98.2158,42.7189,411,"COOP","21847"
"258915","WAKEFIELD",-96.8617,42.2667,424,"COOP","21853"
"258920","WALLACE 2 W",-101.2094,40.8433,975,"COOP","21854"
"259200","WEST POINT",-96.7142,41.8450,399,"COOP","21868"
"259513","YORK 3N",-97.5997,40.9153,492,"COOP","21885"
"260438","ARTHUR 4 NW",-115.1858,40.7811,1920,"COOP","21897"
"260507","AUSTIN #2",-117.0675,39.4931,2067,"COOP","21901"
"260800","BEOWAWE U OF",-116.5875,39.9003,1750,"COOP","21911"
"261327","BUNKERVILLE",-114.1242,36.7733,472,"COOP","21929"
"261590","CATHEDRAL GO",-114.4069,37.8044,1472,"COOP","21943"
"262243","DESERT NATL",-115.3597,36.4378,890,"COOP","21973"
"262570","ELKO",-115.7425,40.8600,1596,"COOP","21999"
"262708","EUREKA",-115.9619,39.5178,1993,"COOP","22005"
"262780","FALLON EXPER",-118.7811,39.4572,1209,"COOP","22008"
"263114","GIBBS RANCH",-115.2153,41.5736,1829,"COOP","22022"
"263340","GREAT BASIN",-114.2267,39.0092,2082,"COOP","22032"
"263512","HAWTHORNE",-118.6300,38.5175,1320,"COOP","22039"
"263671","HIKO",-115.2236,37.5581,1218,"COOP","22043"
"264016","JACKPOT",-114.6744,41.9867,1612,"COOP","22054"
"264341","LAGES",-114.6153,40.0633,1817,"COOP","22077"
"264439","LAS VEGAS NW",-115.1853,36.0472,661,"COOP","22090"
"264480","LAUGHLIN",-114.5806,35.1692,184,"COOP","22093"
"264935","MCDERMITT",-117.7200,41.9961,1380,"COOP","22129"
"265168","MINA",-118.1058,38.3867,1387,"COOP","22143"
"265371","MOORMAN RANC",-115.3192,39.3344,1993,"COOP","22150"
"265400","MOUNT CHARLE",-115.6453,36.2597,2316,"COOP","22153"
"265818","OROVADA 3 W",-117.8389,41.5681,1280,"COOP","22171"
"265846","OVERTON",-114.4581,36.5508,381,"COOP","22176"
"265890","PAHRUMP",-116.0033,36.2786,815,"COOP","22179"
"266242","PINE VALLEY",-116.1200,40.4294,1584,"COOP","22196"
"266514","RACHEL",-115.7461,37.6467,1469,"COOP","22203"
"266746","REESE RIVER",-117.4128,39.0625,1996,"COOP","22210"
"266791","RENO NWSFO",-119.7956,39.5683,1516,"COOP","22218"
"267369","SEARCHLIGHT",-114.9217,35.4661,1079,"COOP","22241"
"267620","SMOKEY VALLE",-117.1742,38.7839,1715,"COOP","22252"
"267690","SOUTH FORK S",-115.7447,40.6758,1606,"COOP","22257"
"267750","SPRING VALLE",-114.1800,38.0406,1814,"COOP","22265"
"267908","SUNNYSIDE",-115.0228,38.4236,1615,"COOP","22273"
"267953","SUTCLIFFE",-119.5983,39.9503,1189,"COOP","22275"
"268160","TONOPAH",-117.2333,38.0667,1836,"COOP","22282"
"268588","VALLEY OF FI",-114.5131,36.4297,610,"COOP","22297"
"268822","WABUSKA 6 SE",-119.1189,39.0747,1330,"COOP","22305"
"269072","WILDHORSE RE",-115.8008,41.6358,1898,"COOP","22314"
"269168","WINNEMUCCA #",-117.7467,40.9392,1311,"COOP","22323"
"269229","YERINGTON",-119.1575,38.9992,1335,"COOP","22325"
"270690","BERLIN",-71.1833,44.4500,283,"COOP","22349"
"270913","BRADFORD 2",-72.0028,43.2581,252,"COOP","22357"
"271647","COLEBROOK",-71.4833,44.9000,317,"COOP","22370"
"272302","EAST MILFORD",-71.6264,42.8269,70,"COOP","22385"
"272800","EPPING",-71.0833,43.0333,49,"COOP","22388"
"272999","FIRST CONN L",-71.2833,45.0833,506,"COOP","22392"
"273182","FRANKLIN FAL",-71.6500,43.4667,131,"COOP","22399"
"273626","GREENLAND",-70.8333,43.0167,26,"COOP","22411"
"273658","GREENVILLE 1",-71.8000,42.7833,274,"COOP","22413"
"274218","HOPKINTON LA",-71.7500,43.1833,134,"COOP","22424"
"274234","HUDSON 1 SSE",-71.4148,42.7829,57,"COOP","22425"
"274329","JEFFERSON",-71.5000,44.4167,376,"COOP","22430"
"274399","KEENE",-72.3167,42.9500,155,"COOP","22432"
"274480","LAKEPORT 2",-71.4667,43.5500,152,"COOP","22434"
"275211","MASSABESIC L",-71.4000,42.9833,76,"COOP","22448"
"275712","NASHUA 2 NNW",-71.4833,42.7833,40,"COOP","22461"
"275868","NEWPORT",-72.1833,43.3833,241,"COOP","22468"
"275995","NORTH CONWAY",-71.1272,44.0544,162,"COOP","22471"
"276818","PINKHAM NOTC",-71.2500,44.2667,612,"COOP","22485"
"276856","PITTSBURG RE",-71.3833,45.0500,411,"COOP","22487"
"277833","SALISBURY",-71.5006,43.3553,168,"COOP","22498"
"278614","TAMWORTH 4",-71.2661,43.8639,158,"COOP","22511"
"279278","WEST HAMPSTE",-71.2011,42.9111,91,"COOP","22528"
"279966","YORK POND",-71.3333,44.5000,466,"COOP","22543"
"280734","BELVIDERE BR",-75.0836,40.8292,80,"COOP","22555"
"280907","BOONTON 1 SE",-74.4033,40.8922,85,"COOP","22561"
"281351","CAPE MAY 2 N",-74.9358,38.9536,1,"COOP","22576"
"281582","CHARLOTTEBUR",-74.4233,41.0347,232,"COOP","22579"
"282805","ESTELL MANOR",-74.8289,39.3831,26,"COOP","22597"
"283029","FLEMINGTON 5",-74.8831,40.5631,79,"COOP","22599"
"283181","FREEHOLD MAR",-74.2511,40.3142,59,"COOP","22601"
"283704","HARRISON",-74.1567,40.7514,7,"COOP","22608"
"283951","HIGHTSTOWN 2",-74.5642,40.2650,30,"COOP","22610"
"284229","INDIAN MILLS",-74.7883,39.8144,30,"COOP","22612"
"284987","LONG BRANCH",-74.0047,40.2797,9,"COOP","22624"
"285728","MOORESTOWN",-74.9697,39.9511,14,"COOP","22640"
"286055","NEW BRUNSWIC",-74.4364,40.4719,26,"COOP","22646"
"286964","PHILADELPHIA",-74.8178,40.0136,15,"COOP","22661"
"287936","SEABROOK FAR",-75.2200,39.4872,27,"COOP","22686"
"288880","TRENTON STAT",-74.7919,40.2714,30,"COOP","22708"
"289363","WERTSVILLE 4",-74.8081,40.4528,73,"COOP","22717"
"290041","ABIQUIU DAM",-106.4278,36.2403,1945,"COOP","22728"
"290225","ALBUQUERQUE",-106.4878,35.1344,1865,"COOP","22741"
"290245","ALCALDE",-106.0567,36.0908,1731,"COOP","22745"
"290377","AMISTAD 5 SS",-103.1819,35.8742,1355,"COOP","22748"
"290600","ARTESIA 6S",-104.3836,32.7547,1026,"COOP","22761"
"290640","AUGUSTINE 2",-107.6211,34.0750,2134,"COOP","22764"
"290692","AZTEC RUINS",-108.0006,36.8350,1720,"COOP","22766"
"290983","BINGHAM 2 NE",-106.3494,33.9114,1692,"COOP","22779"
"291138","BOSQUE DEL A",-106.8908,33.8044,1375,"COOP","22791"
"291153","BRANTLEY DAM",-104.3828,32.5158,1013,"COOP","22794"
"291286","CABALLO DAM",-107.3092,32.8967,1277,"COOP","22807"
"291445","CAPROCK",-103.6783,33.3433,1326,"COOP","22819"
"291450","CAPULIN",-103.9933,36.7386,2085,"COOP","22821"
"291664","CHAMA",-106.5781,36.9178,2393,"COOP","22841"
"291813","CIMARRON 4 S",-104.9456,36.4661,1993,"COOP","22847"
"291910","CLIFF 11 SE",-108.5036,32.8331,1456,"COOP","22857"
"291931","CLOUDCROFT",-105.7353,32.9544,2640,"COOP","22862"
"291963","CLOVIS 13 N",-103.2161,34.5989,1352,"COOP","22870"
"291982","COCHITI DAM",-106.3322,35.6414,1695,"COOP","22871"
"292030","CONCHAS DAM",-104.1906,35.4072,1294,"COOP","22875"
"292241","CUBA",-106.9683,36.0106,2147,"COOP","22893"
"292250","CUBERO",-107.5178,35.0883,1888,"COOP","22894"
"292700","EAGLE NEST",-105.2628,36.5575,2524,"COOP","22929"
"292785","EL MORRO NAT",-108.3492,35.0381,2202,"COOP","22936"
"292837","EL VADO DAM",-106.7300,36.5928,2054,"COOP","22939"
"292848","ELEPHANT BUT",-107.1844,33.1461,1395,"COOP","22940"
"292865","ELK",-105.3342,32.9442,1753,"COOP","22943"
"293142","FARMINGTON A",-108.3086,36.6897,1715,"COOP","22967"
"293296","FORT SUMNER",-104.2503,34.3942,1234,"COOP","22985"
"293428","GALLUP SAND",-108.7492,35.5269,1983,"COOP","23001"
"293530","GILA HOT SPR",-108.2078,33.1953,1707,"COOP","23012"
"293649","GRAN QUIVIRA",-106.0931,34.2594,1932,"COOP","23031"
"294009","HILLSBORO",-107.5628,32.9236,1606,"COOP","23053"
"294028","HOBBS FAA AI",-103.2125,32.6933,1114,"COOP","23055"
"294366","JEMEZ DAM",-106.5439,35.3886,1642,"COOP","23080"
"294369","JEMEZ SPRING",-106.6872,35.7783,1909,"COOP","23081"
"294398","JOHNSON RANC",-107.0856,35.9547,2117,"COOP","23085"
"294426","JORNADA EXP",-106.7411,32.6169,1324,"COOP","23089"
"295084","LOS ALAMOS",-106.3214,35.8644,2263,"COOP","23135"
"295150","LOS LUNAS 3",-106.7611,34.7675,1475,"COOP","23138"
"295754","MIMBRES RANG",-108.0142,32.9325,1901,"COOP","23176"
"295908","MORIARTY 1 N",-106.0450,35.0128,1896,"COOP","23184"
"295960","MOUNTAIN PAR",-105.8242,32.9547,2067,"COOP","23190"
"295965","MOUNTAINAIR",-106.2606,34.5208,1987,"COOP","23191"
"295968","MOUNTAINAIR",-106.3103,34.6242,2034,"COOP","23192"
"296061","NAVAJO DAM",-107.6214,36.8047,1759,"COOP","23199"
"296676","PECOS NATION",-105.6886,35.5489,2096,"COOP","23237"
"296687","PEDERNAL 9 E",-105.4739,34.6153,1875,"COOP","23239"
"296754","PETROGLYPH N",-106.7108,35.1392,1561,"COOP","23245"
"297008","PORTALES",-103.3519,34.1742,1222,"COOP","23263"
"297226","RAGLAND 3 SS",-103.7492,34.7800,1469,"COOP","23279"
"297280","RATON KRTN R",-104.4428,36.8864,2024,"COOP","23284"
"297340","REDROCK 1 NN",-108.7269,32.7044,1234,"COOP","23291"
"297386","RESERVE RANG",-108.7769,33.7158,1782,"COOP","23294"
"297477","RIO RANCHO #",-106.6194,35.2836,1594,"COOP","23300"
"297481","RIO RANCHO #",-106.6347,35.2522,1612,"COOP","23302"
"297585","ROSEBUD 7NW",-103.5272,35.9028,1457,"COOP","23308"
"297649","RUIDOSO",-105.6656,33.3592,2114,"COOP","23320"
"298085","SANTA FE 2",-105.9753,35.6194,2059,"COOP","23350"
"298088","SANTA FE SET",-105.9322,35.6008,2134,"COOP","23353"
"298127","SANTA TERESA",-106.6981,31.8728,1252,"COOP","23363"
"298387","SOCORRO",-106.8831,34.0828,1398,"COOP","23382"
"298535","STATE UNIVER",-106.7597,32.2822,1183,"COOP","23393"
"298596","SUMNER LAKE",-104.3811,34.6033,1312,"COOP","23397"
"299156","TUCUMCARI 4",-103.6867,35.2006,1245,"COOP","23438"
"299569","WASTE ISOLTN",-103.7986,32.3778,1040,"COOP","23458"
"299691","WHITE SIGNAL",-108.3653,32.5561,1850,"COOP","23466"
"299820","WOLF CANYON",-106.7469,35.9478,2505,"COOP","23477"
"299851","YESO 2 S",-104.6128,34.4031,1446,"COOP","23482"
"300055","ALBION 2 NE",-78.1667,43.2722,134,"COOP","23495"
"300063","ALCOVE DAM",-73.9267,42.4697,185,"COOP","23496"
"300085","ALFRED",-77.7850,42.2614,539,"COOP","23499"
"300093","ALLEGANY STA",-78.7500,42.1003,457,"COOP","23501"
"300183","ANGELICA",-77.9889,42.3017,440,"COOP","23507"
"300321","AUBURN",-76.5444,42.9322,235,"COOP","23520"
"300343","AVON",-77.7556,42.9200,166,"COOP","23523"
"300443","BATAVIA",-78.1692,43.0303,278,"COOP","23534"
"300785","BOONVILLE 4",-75.3711,43.4394,469,"COOP","23568"
"300870","BREWERTON LO",-76.2000,43.2333,122,"COOP","23576"
"300937","BROCKPORT",-77.9333,43.2000,163,"COOP","23582"
"301110","CAMDEN",-75.8472,43.3189,177,"COOP","23599"
"301152","CANANDAIGUA",-77.2808,42.8450,219,"COOP","23604"
"301309","CENTERPORT",-73.3722,40.8839,9,"COOP","23623"
"301625","COLDEN 1W",-78.7111,42.6472,468,"COOP","23656"
"301752","COOPERSTOWN",-74.9283,42.7150,366,"COOP","23666"
"301787","CORNING",-77.0667,42.1333,347,"COOP","23670"
"301966","DANNEMORA",-73.7236,44.7206,408,"COOP","23680"
"301974","DANSVILLE",-77.7175,42.5656,201,"COOP","23681"
"302610","ELMIRA",-76.8000,42.1000,274,"COOP","23725"
